user_id,subscription_type,days_active_last_month,playlists_created,artists_followed,songs_liked,churned
42122ee3-8822-43b9-86bf-94a0da6bf0ce,premium,20,4,18,30,0
25198c22-97bc-4024-b3d9-1c2c7084f325,premium,4,7,18,2,0
58269b12-635b-4141-ba78-197290010a79,free,18,7,16,20,1
ac8818c1-e8fb-4672-bd8f-05036566863b,free,4,8,9,25,0
ea8c1468-a06a-40cc-8201-f912fb35f0c4,premium,27,6,9,35,1
7361f6d3-d16d-4f29-b5bf-61d65476908c,free,17,0,3,41,0
ef3d0977-9756-451e-8c22-03d365119d4e,free,12,2,7,36,0
7fbfbc9f-4d4d-43ae-8964-bde2d97d9aea,premium,22,7,19,21,1
f85d5602-1ea5-4777-845d-863f03f044d3,free,17,2,19,41,0
2c647308-da65-4b3b-9aaa-63ea5042e26d,free,10,7,17,11,0
e038ac50-677b-48ba-b6cc-20e8952e2f7e,premium,22,0,13,41,1
4a1b16a6-128a-4841-bf4c-9f61758000a4,free,1,4,17,12,1
5f456a38-d373-4cd9-8a28-befb1e87c620,free,22,3,13,10,1
23983569-59cd-45f2-ae1b-0945db90bee7,premium,26,4,19,15,1
0058c401-76b4-4fb4-b777-1212d5fc84f1,free,24,7,14,7,1
7e33d8e6-19fd-4b78-87fc-5d7b6feeac5e,premium,27,9,3,39,1
3e8e756e-175c-4ef2-b9fd-ca9ab2f52db2,premium,18,3,12,39,0
f1443700-5f35-495e-bb94-d82bb4791fac,free,18,3,7,44,0
b133ee6a-e59d-4c35-a890-d20c1e58ae7e,free,14,2,17,1,0
5128ee15-b0e1-4b3c-9c94-32153f4d36e9,free,15,6,11,29,0
99e4c8d2-5fd7-42c9-b8a7-c6b962bcc86a,free,29,2,13,29,1
ea64accc-249b-44ec-8160-1418e72eaf18,free,12,2,1,11,1
5b65ed43-b42b-437d-8b57-5fb797887cfe,premium,4,9,17,9,0
764d6e5c-24ba-47e4-8901-6108655176b3,free,27,4,1,43,0
452dbec6-b772-4dd4-bbb0-2eba8cd95848,free,3,4,10,10,1
68d7bf49-ea3c-4642-a8b9-f0712c595e4e,premium,20,5,8,14,0
88a6f0e2-cd2e-48f7-b255-0220d01d1d82,free,29,7,11,15,1
95e095dc-ec6b-492d-a13e-293745766651,premium,12,9,16,16,0
fcf1ecdf-4e2a-4ded-a6ff-1b91b04bc6fe,free,7,5,14,25,0
38a6e3e0-b65c-452a-82a7-3cffb6de142d,free,29,0,16,1,0
ff10de40-7fc9-4986-9b03-4bdd5cb7e886,premium,11,7,17,49,0
6df11359-a9c6-42d6-8715-b2aaa5ef2635,premium,1,7,5,11,1
9294efc8-ec0c-44ef-b383-db58034544fa,premium,6,8,16,25,1
ac94d338-c82d-4ae0-8d16-cf6ad8bb6bcd,premium,15,8,17,22,1
276abe5a-c6ee-4274-958f-57130fb7c90d,premium,15,1,7,17,0
ff380311-c005-4865-a589-231651263161,free,19,1,8,31,0
e07b48d4-7356-4061-9c5d-1c146d5efa0e,free,11,2,5,48,1
4414c1fe-6ded-46da-8338-7b2dcb5ddd3d,premium,26,0,4,37,1
06feebbe-bca2-45e8-b00a-db7a00065351,premium,23,3,11,46,0
15b0732e-bab5-4f22-a1cf-5237d92c926b,premium,26,3,10,2,0
62169bf4-755a-426a-826c-bf24cc7cb68c,free,2,8,0,37,1
97d7769d-de75-4ba0-ac90-7ae26bd3ea42,free,14,8,10,2,0
7f19c358-ef7f-493f-9da9-8cdd553eab28,premium,2,8,18,29,0
e03f2aff-df23-4cb3-84f3-bc59ee78f41d,free,29,9,8,0,0
2638eb20-234d-45eb-8da3-285532061fba,premium,4,6,1,29,0
3e5066e7-364e-4e82-9bed-5c03dcfa0959,premium,17,1,11,44,1
0dc39264-1580-4ee2-a720-44748e10ed80,free,3,9,3,31,1
5e5a0005-bf61-4863-a36c-f5011980ac93,premium,13,4,3,27,0
a2677cf7-35bc-4d66-9a0d-350498765e64,premium,9,3,17,20,0
552cbe5e-7596-4579-b074-24c050fdd249,free,7,7,14,45,0
5c00bda6-9e89-4fa7-98ba-c71c172bfed3,premium,15,1,18,12,0
cc5ae60a-43d8-4d04-b546-464a6c48f836,free,23,5,12,26,0
8e18b705-f71d-470a-a14b-69d4eaa83c98,premium,29,4,18,35,1
1ebc7176-6851-43c0-92db-77d8e65f0b92,free,29,1,16,6,0
e67a9330-5507-418b-b173-8880496101e0,premium,11,9,5,21,0
6aca5148-6858-4d98-9148-96e04c17b456,free,20,0,15,9,0
585cc25d-62a4-457c-b7ea-73c9169d5585,free,2,7,11,38,0
63f30d6d-2a5c-455c-ae01-28528dd1eacd,premium,15,1,18,14,0
41424705-e92f-43be-b777-da3eab0805ac,free,14,6,4,14,0
0133f497-9389-4148-9b18-4778f5dca84e,free,20,8,16,3,1
b76fdd49-ee64-46f2-a7fc-18c1c0d84cc8,premium,22,8,0,31,0
22010bf8-9d36-48fb-b2b4-3fbef9266882,premium,11,7,9,22,0
6eee5273-ba70-4c0b-8b39-4c16da15a638,free,27,9,14,5,1
3886b249-a290-47bf-9a16-46840939b06e,premium,3,8,10,23,1
cf778248-e718-490f-af1e-2222d78dc379,free,17,1,12,19,0
5ee3187b-ab3d-47b9-a863-8a109483766c,free,30,5,4,36,1
913c54d4-2736-46ba-829c-880337c2aa3d,free,12,3,0,19,0
f64b2058-6645-4e73-95f3-3adbc6c69b84,premium,24,3,11,11,0
9da7b914-7bbf-4806-ba45-0e6e08877528,premium,28,4,10,32,0
973ee748-57c3-4e98-9dc2-403a89afa551,premium,29,2,16,27,1
8ae9e341-8824-4c4d-8fb0-02431569a1d2,premium,21,0,3,7,1
06ef4503-f855-4021-977a-125d7dfac890,free,15,7,14,0,0
f0e58191-0386-4359-b2da-7d72dc829412,free,16,4,8,36,0
ab57c911-8bfb-4e85-9678-197608b7b32b,free,5,2,19,21,1
c2338008-dded-4275-b666-a6280dd30250,free,27,9,18,5,0
250c0ab3-cb31-4800-a143-98265eeb7645,free,20,6,18,20,0
c9305ef2-92b6-4fef-be5e-38474092cdc0,premium,6,6,11,31,1
cb56748d-193a-42b6-b659-0b02e85f86ea,free,19,0,4,34,1
cda4a69f-0d59-4cdd-9dc6-91e2149405f7,free,25,8,9,14,1
a46a9c49-1495-4290-9b6a-5e932e332af8,free,5,1,16,4,1
5ff62b03-da5d-4549-8912-153c4a873432,premium,3,4,4,45,0
6a5f80e1-b936-44cd-bb6b-7b46d0c558b2,premium,27,4,15,49,1
2e98bc28-2829-4028-8f6e-ea4caec28531,free,1,7,6,47,1
5ecea544-aae6-4fba-8fda-989d9c5dbc14,free,26,7,8,5,0
9cef903d-3d5b-4f93-9628-f4b81c1b289d,premium,28,6,2,24,0
22029169-b32d-44fc-8af2-4d5b7ec10cb2,free,6,6,14,45,0
8ad95bc4-f7ab-4d97-858c-d29bdb47fc35,premium,15,5,15,39,0
1a4dfa32-79ae-4100-b3b9-fcdb0de6701f,premium,2,5,17,28,1
0fff3b2d-ccf3-41f0-916d-0c4a5404861b,free,29,8,13,6,1
5f494179-b763-40ac-87b7-c31397f7a0a3,free,3,5,2,39,0
4654c326-69ab-435d-b03c-872ce21e9bc8,premium,17,1,11,12,0
93dc57c2-5c77-4908-89f8-b075dece0c11,free,25,1,8,37,1
2b4901f0-6de5-481e-8bcc-e9e07c1d762d,free,24,4,6,17,0
c8c8e03d-3ba3-456b-9cf4-4dfe256daa3a,premium,12,3,8,1,0
1411e7eb-40a9-40ba-9332-f35630806261,premium,18,1,12,7,0
43809b07-bd77-4e4f-87d7-e9d29dceb45a,premium,15,2,17,10,0
915597d3-5123-4f14-b3c6-d2ff931490dc,premium,12,6,4,32,0
b1a79b65-c4cb-4b25-8cd7-9f06c79112fd,free,16,7,12,37,0
2453fde7-ef91-46a6-aca7-e482988414e4,free,27,5,3,47,0
c62bd295-5fe3-4619-9171-fae9abf27a3b,premium,8,4,1,26,0
9eaad3c7-74f2-4094-b16d-9c0813090f1a,free,28,0,15,19,0
d54f0a30-aaec-4019-a809-ff7ec1b96df7,free,14,7,8,11,0
583269df-8b4f-4275-8d1c-d425542ade11,premium,25,2,8,42,1
39aa3a4d-63d2-4161-93a0-ac224024e146,free,17,5,5,30,1
0e8fc31e-a7a0-4f6d-a7ad-b97d8511cdd7,free,29,2,10,26,0
24e7a11c-00a7-481c-98bc-2c7e35f3194a,free,21,6,0,31,0
2a07a3af-797c-400f-ac70-bcd93f154cab,free,8,6,3,9,1
8f9e8b68-c7fa-4529-b9da-52c408b25db3,free,15,8,12,2,0
b3725205-07d9-43b1-82bb-f2f23ad1e164,free,27,4,12,44,0
4d669101-eca1-46a3-b9c6-dc6adb2b4f71,free,14,7,12,26,1
3711a5c4-9beb-43ad-a70c-ed00b5872010,premium,18,9,1,34,1
7ee06028-39f1-455e-9933-4a87c3947158,premium,20,9,8,30,1
e0b7ed88-c991-4c6e-ab43-d914f5c6d036,free,7,7,7,14,0
7d49bd02-68fd-40f6-bd3d-d152b1c4b14f,premium,3,0,6,15,1
bbeecd16-7f12-4ad6-b2fa-5362925c5eaf,free,29,4,3,12,0
ed83812d-3a31-4462-a3f0-839834bdc18a,free,12,2,17,48,1
e3fc1e86-e895-48b4-a7d0-77ba7c18efc6,premium,21,0,2,34,0
02a86222-93ed-43b1-8918-53a0dcecbb25,free,24,3,5,10,0
7ae06fdf-cf84-47d0-b2ff-b58a9251a0ea,premium,28,7,11,20,1
fdf1fce9-f888-442c-8b05-b5b49811261b,free,26,2,11,10,0
3852c823-3125-41e9-b023-27372774d997,premium,3,9,7,29,0
686c7120-771b-4ecf-8b26-e960ef542d79,free,20,1,0,47,1
74d94e63-96be-41bc-995f-7519cc1f6040,premium,14,8,3,34,0
e6340bba-03b0-4ff6-80d6-2d7e2ed56871,free,15,9,10,21,0
a1b1c683-009e-446d-9539-9daff0985f98,premium,25,4,2,37,0
553cc6cf-9e95-48c5-8f59-a355c9b9857e,free,30,6,12,30,1
3b8e216e-0342-402f-842f-bfae10371e62,free,14,1,16,13,1
35c2c68f-d26b-4494-82b6-eb968a886244,premium,7,8,9,23,0
e7e2576c-49e4-48e2-8704-fa7b64902575,free,17,8,11,49,1
a58167ec-0fe7-4b01-a05f-bb2bfe3eca52,premium,30,3,14,48,0
502a3c5b-edf2-47a9-9594-6aa6cea12408,premium,12,3,9,31,1
060b352a-12bf-4344-bdec-7ac4a2107af4,free,20,5,13,35,0
c63762e0-5c4f-47d9-84c8-e18a3f59c6c0,premium,4,9,12,31,0
8c60ee27-d477-4733-aa51-a9db914d186e,free,9,9,4,14,1
204912e0-5f3b-457a-9b89-ed17a96f6af9,premium,6,9,5,42,0
5c9d82e6-b63b-4c14-ae09-566f66f130cd,free,16,5,1,34,0
bd29b272-6cc0-4f12-8c7f-02aed60718fe,free,25,0,16,2,0
2bf60c58-20bd-4333-8f01-b207c12867bf,premium,28,8,3,15,1
42857d4d-f81c-432c-a69a-0150ff5520ba,premium,22,1,13,4,0
e5e86d57-d165-4a25-9f11-15f6477853e9,free,22,4,9,20,0
6841012b-9fc2-45a3-a869-86c75f01c342,premium,21,8,2,9,0
cfcbebaf-442d-4f6c-9712-6e5c2e1d9578,free,21,3,2,18,0
f5b9c5d8-736f-4727-843b-a6037e31dde9,free,2,2,14,24,0
6ce74a93-1988-4db2-865b-a4720fa26e44,free,24,6,5,3,1
fd9a66f5-f6e4-4688-b244-fcd03d590e58,free,8,5,16,28,1
9431a103-44a4-4e3b-b610-1a4d4ab09cf9,free,11,7,11,18,0
fe2ff9d5-5d9c-40db-84d7-94d22f06114b,free,13,2,19,42,0
5d7f8e26-c77f-4f0a-bc9b-cd91786d736d,premium,17,4,10,1,0
8c119b6b-b341-45d0-b533-00826a3d5372,premium,8,9,3,9,0
b8011016-ace1-42be-b4f6-e2ed5fd731a1,premium,21,3,5,42,1
e14f084f-1b52-4602-9e48-53d4ff6d65e3,free,18,3,0,24,0
56fb6f1d-860d-4ce5-8d3e-60c8dcc6fbb1,free,30,3,19,19,0
fb9d9663-e2cc-4d17-9f95-285b7cc82059,premium,18,9,15,47,1
4cd11aaa-2bd2-474f-932a-371fcd50169b,premium,14,7,14,18,0
8f4475e0-6bc4-4b60-998a-123c97f898de,free,15,5,16,22,1
70e56f9d-32b1-4a32-b15b-779883343841,premium,6,2,7,23,0
a9efc268-e6f1-4c50-a95e-df2eee48b329,premium,11,9,11,10,1
4da7e58c-e40f-46dc-9d54-58d8e3f51443,premium,13,4,9,45,1
1a7bdab4-dea2-4a86-aebe-9006d20ca309,premium,25,5,14,33,1
2c9c3d2c-781e-40e5-a7b1-b66ca5c6866a,premium,1,4,8,27,1
763122de-a519-4f8d-82af-a59c33e61c7a,free,28,5,1,4,0
8213f637-05ca-4143-b758-6a6acc5becd5,premium,6,7,4,4,0
5da48f1d-75da-4546-b15b-418f8d410dac,premium,9,6,5,20,1
8e0b77ca-367c-4909-a148-9675878c853b,free,8,4,6,11,0
d55d9cf9-8120-4cc4-aa42-66e11f431dbf,free,11,9,0,49,0
d3236529-53d9-472e-ae1e-62d8bd76afa1,free,22,5,6,3,0
b4745f8e-761f-4070-8932-033c25615c67,premium,19,3,19,48,0
ad47ca6c-9294-46b5-bddb-d1d935f6bd67,premium,24,8,11,41,0
597c9fd9-6070-4138-b16c-8f72591928f5,free,9,3,15,19,0
376ba9a3-f38f-4308-a6d0-cb774ca6494c,free,17,0,15,37,1
30bdb1cc-3d00-4adb-ad24-49850d650363,free,12,6,10,24,0
1d962a87-3b07-4619-a710-cedc53b0813b,premium,25,6,3,13,0
6a585f8f-cde8-4058-a52b-623f728881bd,premium,14,3,12,10,0
cd4546f2-5fdf-452f-afd6-bfa482cce153,premium,15,2,6,31,0
70b9484d-08c8-4829-824f-19f0bbf5ce46,free,16,7,3,10,1
e05e412a-c413-488c-914a-17a813b9cb43,free,22,4,14,17,0
cb2fbd28-6a51-4694-8969-22837fd840cb,free,22,9,18,26,0
6810b06f-905d-4c4a-91b2-bfa9dc0ce355,free,28,6,8,17,1
cdc48e05-0207-47be-a4d1-d8c6ee5f260f,premium,20,3,10,22,0
88eea1c0-c519-4f7d-8e21-f07e46cf9b59,premium,1,3,7,10,0
f73f7594-0536-40b5-b53e-df1831433cb0,premium,10,7,0,20,0
a50b9e99-9be8-42e2-943c-532a130a74cc,premium,8,7,7,43,1
228abd02-9bbf-4cca-9185-abdfde541d0c,free,18,1,12,4,0
78b147f5-fd67-4186-a9aa-de4e3e3ccd96,premium,28,1,3,22,0
ee9eaaf2-c97d-4dd8-a4bd-c7d2bd97a180,premium,1,2,7,40,0
0328974b-20b4-4554-85fd-62faf0079959,premium,2,2,2,24,0
639dd960-489f-4820-82a1-6b235b517626,free,1,0,8,40,0
a1faf0db-4b5e-429d-b9fa-173862f02a41,free,1,2,1,9,0
c261daf6-7062-4446-899a-9b7b713e3b65,free,9,5,1,21,0
d814d748-4952-4877-89bc-2359d9a08907,premium,13,7,12,18,1
eb7c20e9-3345-4a2e-af76-7c9db1023a37,premium,30,9,14,0,1
b4fa00a3-332d-48df-81ad-e2a452d5ba33,free,1,5,11,6,0
3c7c785c-fd48-4276-a780-8e6922e25d5d,premium,13,4,3,3,1
78bf3472-9177-4dd8-ae24-d13bb60ea44a,premium,20,3,7,0,0
5eeb52c5-98bc-4083-ab7e-d4a308b08c57,free,26,2,8,14,0
3a9d9fd0-9e0d-41ce-910f-d86f76e6b96d,free,22,3,4,39,1
b4252c50-07c0-4d6c-9f4f-fb31f7603df5,premium,7,6,19,11,1
c671c990-b1ad-43ad-8f40-bf94aad71a42,free,2,0,17,21,1
3e57eaf1-7200-4f12-b80a-2115101632cf,premium,6,6,10,21,0
cee2ee00-a28d-4024-b008-5e830966d7ef,free,7,0,14,49,1
7a68ec2e-8c25-4f3d-a930-33004a1d47bd,premium,26,1,8,46,0
2614349b-b96b-4af9-9257-f26cba0bb2f6,free,14,3,16,16,1
c81fb47d-1ce2-4bf4-b73e-279c85af6d7c,free,26,0,11,28,1
0d4fbb10-8d71-4f42-93d7-b11dd0b06eef,premium,18,8,6,45,0
f7a95fe5-ba02-4107-a72e-1a1380fc1a8b,free,15,5,9,13,1
6ae4a521-4eb8-4b0b-ac82-76670c2637e9,free,2,0,9,49,0
9be7911a-4d52-4191-baae-aa6f8a57e15c,free,10,0,12,19,0
abdee9ee-da40-4c4b-b74f-f235b3b2c4ae,premium,23,5,18,49,0
d67eb2b6-01b7-404f-8e2f-b782a772ab18,premium,12,3,10,47,0
ced4f3a6-f2f7-4b15-995c-7f50cbbe082f,premium,17,3,12,32,1
2890c524-49a8-426a-bd2e-0d5c6a0ef638,free,8,5,7,42,1
5b22aed5-7a50-4491-aea9-007c3372655b,free,11,6,7,14,0
98be0608-6e24-47c1-936b-24a755f7a823,free,29,8,3,11,1
e8a58de9-c625-425b-9c95-e5ecd4bdf876,free,3,9,14,39,1
5cd6a663-818b-486d-9e88-2c8e67a8381f,free,27,4,10,19,0
2b5a737b-1b3e-4448-8a99-1894fac03d0f,free,6,8,10,29,1
05852a47-28ef-40f9-84c1-fceeb29d0371,free,9,3,0,37,0
b35c360a-ce3d-4161-955d-c1c7ea361fba,premium,6,9,16,2,1
87f5de11-3051-4b0a-ae08-227198e2fae8,free,9,1,14,27,0
5c99b97a-bed2-44bd-8cec-e0465f47af01,free,7,2,19,25,0
2e93e96d-baa2-4223-8ce0-7f8a16f30b60,premium,9,0,5,29,0
3d815873-17c6-4b7e-9276-fe63594c7f6f,free,18,5,14,12,1
642ae126-d1c1-491c-aa9d-cb04ff4b0bdf,premium,12,5,8,12,0
f5aa83fd-9d3c-4ef0-a66d-6f1d6a28ede9,premium,8,0,13,1,0
3f22be66-6c23-484b-bfeb-a6de1a03b0d9,premium,8,2,17,36,0
c9029a61-d53a-4c4b-b533-09dca4ca1c77,free,18,4,16,48,1
8c59315b-77d4-40f8-8721-d54856698e4e,premium,28,2,17,37,0
d515bd8b-e56e-4ae4-8b3d-554e1ee6c33d,free,30,9,4,1,0
19320250-7261-42e7-a6df-b1fa68dcbccd,free,20,2,19,35,0
0c33de37-8e7a-4665-b844-328778baae66,free,30,9,19,25,0
99e2feb5-c852-4bbc-a9c7-dee7546bb8d3,premium,15,2,8,10,1
9e73ffc3-e794-4537-b943-702dd49424b4,free,27,4,10,7,1
ca70ae9f-88a9-40c8-8d05-92a1cfd957e4,free,7,4,0,43,0
33a5391f-9a87-4b27-8de7-6c4cda78a00d,premium,11,3,17,39,0
5dcbc750-cf00-4b99-ae8b-4cfaa40a1807,free,20,0,5,42,1
bc683279-a905-495c-b348-ad7739793e81,free,16,4,1,21,0
8553a735-5a75-43d0-947a-cf4ac72cbd81,free,4,9,14,19,1
89e90574-1ef7-4f5d-853f-35f7df260a50,free,6,4,13,7,1
5a974434-f589-45b7-b809-a2c2c9545d7b,free,26,3,4,28,1
f648f9cf-72bf-48fd-b13c-8c2b160d6a01,free,22,5,5,39,0
ca28a027-75b0-4bff-8fc4-7945dacad68f,premium,26,9,5,25,0
b9b8820d-3982-4ec8-9eb4-31f1d63fa541,free,3,3,17,29,1
86ecf433-a712-4e7c-be7b-dad095a8965a,free,9,6,13,16,0
289635d5-70a1-4bbf-8f82-ce92b1cf57eb,premium,28,6,9,19,1
beb74ae1-5a6c-439e-a4b6-b90157c549b6,free,10,1,13,15,0
f0c97673-0422-4dba-8a44-c17534139daf,premium,14,2,12,45,1
0e08b5ed-96f5-4420-8a40-c1e8dfd81391,free,11,0,2,42,0
eb1ebd1d-cf9f-4d0b-bf5e-c62bbafa003b,free,18,7,5,6,0
056cfd4e-5014-4489-a89e-2e4074ba23e1,free,22,8,7,15,0
7f449178-9d71-48d8-b5d4-68197d88bd4a,free,12,3,11,44,1
f4ef9294-f5ee-4f91-85b8-f1eab0e61c8f,free,23,5,12,46,1
cdcf3ca2-baf7-42b8-8974-fdb198e9d0dc,free,12,8,10,47,0
852b01e2-996e-4f6f-b8b4-2587871fa36c,free,13,5,11,26,0
31b434b8-0257-4b4a-8ac5-bbaffd45f423,free,25,8,0,22,1
6189c242-381b-45fa-83a0-0446485ee40f,free,13,3,16,23,0
b8d40a6f-5a38-42ec-83e6-76926fadc6e6,free,19,7,15,8,0
36606767-6889-41a5-8cd1-202e77c2a398,free,26,8,10,34,0
64f08405-dc8a-47ae-b9ae-22c70c019df2,free,19,3,12,19,0
ed4bab6b-916c-4725-b335-79bd05a9fca2,premium,23,4,17,36,0
a7f154ff-e484-49c1-82ac-aded80b4669b,free,14,7,10,41,0
f65f55f1-c895-4778-88a8-043625cba418,premium,4,9,11,16,0
29f5c6aa-05f6-4b69-a6fe-0f622f663969,premium,13,5,5,46,0
906e5894-6a93-4d62-a820-e985e6249b25,free,8,6,8,30,0
2343b633-f974-4970-98dd-a610093a511a,premium,29,2,15,7,0
188ea1b3-22d9-4083-91ed-764307af2a23,premium,23,6,3,14,0
f9e3fe40-90f6-4371-a902-092e9a20cf4c,free,21,7,2,30,1
6bf99bdb-a6e9-48e0-89d7-4ab6c18a0bc4,free,23,9,15,29,0
13e5bf54-9059-4597-aa3a-279f25d2508f,premium,19,5,11,45,0
7e7aa1df-8ee8-4835-be7d-ff568581a254,premium,12,9,10,19,0
1485f964-0ca9-436c-9950-1f385adaec85,free,18,8,4,38,0
837a3b70-bb54-44ea-9748-e00905d05c1a,free,6,5,17,11,0
3a539002-6ca4-4619-84c8-6dca785b2988,free,18,8,18,48,0
c9845e38-4cb8-45ff-b270-f313d322005d,free,19,3,5,16,1
80ec0ffa-7566-4272-a7ee-8d55b2bb6d4a,premium,22,7,17,41,0
e928961c-ae6d-4035-826c-3964020aa081,free,5,3,5,29,1
781a0b3a-f58f-434c-b2c1-8260d828544a,free,24,1,3,28,0
e16014d2-c05d-4090-947a-e0c7702a0728,premium,9,9,11,18,0
b8154a13-cf74-4d00-8830-1a0a7e76a3f2,free,27,8,18,45,0
d908c2ad-e9e0-4181-a7f2-c4f30097f7b5,free,3,4,1,10,0
439e6e92-a2f2-4102-90d8-df1ea5bb5be1,premium,28,3,16,33,0
90fb0def-1dbe-4206-9593-367e856c46a4,premium,10,1,10,49,1
e102b9f2-8e23-4eaf-b5d4-6ccf2e98af4a,free,19,0,10,6,0
a1db7f18-55f1-4e92-bff1-2e0f1b381105,free,3,6,15,43,1
adb0c580-aa6f-40e9-ad87-eaa21594d0b8,free,29,5,1,33,1
355e8403-07d4-4e38-90ea-2e0885f16fa0,free,29,1,1,19,0
954da382-0bd1-40ae-92ab-37e012c2c52a,free,22,7,7,49,0
9f7fbf2e-a1b0-453f-bd24-d198c66b9764,free,15,3,12,37,0
ae479b0b-ffc0-4020-abd5-e06857db4b36,free,1,7,9,23,0
20ff0a3a-bb76-433d-995b-726120233a29,free,7,6,7,9,0
1b2f1889-52b8-46bb-98f4-41014f5c2a50,free,12,4,3,31,0
98f32a88-d468-445c-9118-60d33bab342c,free,17,9,14,14,0
33add74b-ca85-4823-997e-770261236def,free,30,9,0,36,0
8f85d911-bc45-45a7-a1aa-4caf4244a0e5,free,21,7,10,19,1
e7402777-2d96-425f-979b-2d6ca5bb5a19,free,26,8,6,2,1
e8a559dc-0b88-4a1a-99bb-e8db0d8d3e20,premium,29,4,16,36,1
c152405e-2f62-4a1f-8814-a0eef1c50528,free,24,9,19,39,0
ea1cdd4c-4aa9-42e3-a3a2-5953030f5b89,premium,20,4,17,7,0
09919f91-99fd-48f5-89c5-d2112ee330c0,premium,5,1,11,39,0
b8dac2d0-0a23-4f30-8f25-06d6cd8f42b0,free,4,4,8,43,0
a6bd4679-447f-44c2-84d8-5f6619cf78cf,free,28,2,4,22,0
bda20145-4f32-417c-8d72-c85a9d80a272,free,12,6,9,39,1
7062a176-4b49-4110-a4ef-2a7e6296eb2d,free,30,9,3,10,1
c1b9ff32-d72b-4924-a26e-4fbe5b799340,premium,20,4,4,45,0
5a4c14e1-279e-4a3d-a1dd-9bc07cd828d5,free,28,7,9,7,0
b64b403e-696d-4876-a51d-db2bb3341a56,free,24,0,10,28,0
872822fe-eabc-4978-9f88-cf647af4dc7b,free,18,2,9,29,0
3498ae99-abf9-4c10-8c35-2162263e8a09,free,17,2,7,9,0
ae406f4a-c068-4a24-b60c-8d1346de9930,premium,19,8,1,38,0
7a410a55-aa1a-4015-b8b8-d1f933c93941,free,9,4,7,27,0
c993ef86-bfa3-4b46-b471-4e35a9844561,free,4,8,15,48,1
1af7dde3-7112-43c9-a806-081f6bcd8442,premium,26,8,4,35,0
9ecfb223-e4d2-43c6-9e91-c7deb771285c,premium,21,0,2,12,1
75d0cd8a-de52-464e-9641-0a04b3e56c6e,free,2,1,11,31,0
afc84b0c-952a-4d87-85e6-7d985740404c,free,4,4,12,35,0
d2232f44-eb37-4161-ad87-59b327e4c588,free,2,3,12,36,0
20389370-89c2-4cc5-bf91-9b6b7dffddcf,free,15,9,9,25,0
7a340cc6-0330-43af-b550-8e111a99f1f2,free,2,8,3,21,0
9766685e-3182-439f-8cd4-0a30e42161ca,free,4,6,8,3,1
0b691353-7797-4541-b8ad-0c27a8e5e648,free,6,5,1,30,1
64df2bdd-0efb-4515-b8d0-ee39376865cd,free,7,6,18,17,0
158153d6-5e29-4177-b1ef-4c10b6e572af,premium,10,0,0,37,0
ebdd146c-19a7-4149-a829-6fd3192d0d1c,free,19,0,6,23,1
bd0a9d20-403a-48f6-b9b9-7f50c9177d93,free,19,7,16,22,0
6aa70582-15ff-4984-a4af-dd796be18cac,free,26,1,2,21,0
bb59b990-2797-4242-914a-404102b41468,premium,22,9,19,1,0
b2b38f4b-f273-4ca1-a64a-006129d25655,free,29,8,19,30,1
d0457654-4406-4e3c-b975-38165f7cc39c,free,12,6,2,10,1
e7602509-ff43-4a0f-af71-f98f3bf4dcaa,premium,3,5,2,27,0
6b4c36b6-6a73-42c6-949f-c44fcfd2bff6,premium,13,0,16,45,1
cd8a5b52-e8c1-4131-abc3-a94d922fad6c,premium,18,0,6,31,1
555ace8a-d867-4e60-9beb-7d5562849d37,free,8,1,13,4,0
fd54ca82-4a1f-4a46-b6de-aadd813564cf,free,21,5,16,37,0
015164dd-1fd8-48b2-9f85-77cecdc6ecc4,premium,15,5,17,9,0
147886f4-9312-45bb-a1d3-e4d4f3bf08dd,premium,1,1,12,39,1
d0b5eb01-acd0-4c98-9c3d-52c4681c9678,free,3,0,19,45,0
39a2dc97-8924-4ed2-9522-156cf438b133,free,26,9,19,23,1
11385a36-21c7-46e9-bc5a-a71de73d6b45,free,8,4,17,34,0
ce948645-f5ba-4b92-b5f1-33507213c885,premium,4,4,3,43,1
2a958d6b-b440-4b3b-8b4f-93a68c49d8f7,free,16,1,0,47,0
6f43c576-0f2a-4941-b6bd-acee3d957d84,free,30,5,17,22,0
9f5eefa7-8fdd-45b8-a092-8455a451ffa0,free,23,8,0,16,1
eb0677a2-04ca-43e6-b8b8-531fb1b21b95,free,10,1,12,0,1
4aa16521-c3da-4724-ad6d-7dc2c5161243,free,12,9,19,30,1
47841434-9811-4be7-b258-0c29501297f6,free,14,1,19,30,0
28881e74-c90c-4e6e-9136-9a326fafd0b8,premium,14,2,9,41,1
2397d2d0-0643-473a-b69a-08de9cc8161e,free,2,6,10,41,0
2005114d-3ad6-406c-a3d0-69177c40eec5,free,23,5,8,33,0
f67ceec3-6a21-45b2-98c3-b07c359fa155,free,5,7,8,8,0
d85e478e-ccdb-43f7-872a-3cda3bbe7c36,free,5,7,4,21,0
299d02ed-b64d-470d-886d-cd2f38f63b21,free,6,5,0,12,0
716b4673-e7f0-4824-8b4e-c4f6479b5b52,free,13,9,16,24,1
d96c2654-6609-4a45-a410-b6d3b418c1ec,free,9,2,1,47,0
2f1e007f-4fc3-425f-9e02-f8408deeaa28,free,30,2,12,17,1
8e8fe677-c31f-4a0a-a204-06abbb292053,free,22,0,8,11,0
